00001,0,00002,-73,00003,-66,00004,-61,00005,-72,00006,0,00007,-66
00001,0,00002,-73,00003,-71,00004,-66,00005,-72,00006,-67,00007,0
00001,-69,00002,-74,00003,0,00004,0,00005,-70,00006,-72,00007,-71
00001,-87,00002,-75,00003,-65,00004,0,00005,-70,00006,-66,00007,-73
00001,-71,00002,-68,00003,-69,00004,-62,00005,0,00006,-68,00007,-77
00001,-69,00002,0,00003,-69,00004,-66,00005,-78,00006,-70,00007,-76
00001,0,00002,-72,00003,-65,00004,-66,00005,-76,00006,-64,00007,-71
00001,-70,00002,-72,00003,-69,00004,0,00005,-74,00006,-66,00007,0
00001,-68,00002,0,00003,-63,00004,0,00005,-75,00006,-72,00007,0
00001,-67,00002,-73,00003,-70,00004,-66,00005,-78,00006,0,00007,-75
00001,0,00002,-73,00003,0,00004,-66,00005,-72,00006,0,00007,-79
00001,0,00002,-68,00003,-66,00004,0,00005,0,00006,-71,00007,0
00001,-71,00002,-67,00003,-72,00004,-62,00005,0,00006,0,00007,-65
00001,-69,00002,-71,00003,-74,00004,-66,00005,-73,00006,-66,00007,-72
00001,-75,00002,-72,00003,0,00004,0,00005,-63,00006,-86,00007,-72
00001,0,00002,-76,00003,-74,00004,0,00005,-66,00006,-65,00007,0
00001,-72,00002,-76,00003,-63,00004,0,00005,-67,00006,-62,00007,-74
00001,-72,00002,-67,00003,0,00004,-63,00005,-67,00006,-62,00007,-71
00001,-72,00002,0,00003,-78,00004,-67,00005,-63,00006,-73,00007,-71
00001,0,00002,0,00003,0,00004,0,00005,-62,00006,0,00007,-69
00001,0,00002,-74,00003,-64,00004,-63,00005,0,00006,-61,00007,-72
00001,-74,00002,0,00003,0,00004,0,00005,-66,00006,-71,00007,0
00001,-83,00002,-77,00003,0,00004,-69,00005,-65,00006,-62,00007,-72
00001,-66,00002,-74,00003,-62,00004,-65,00005,-64,00006,-60,00007,-79
00001,-73,00002,-73,00003,-62,00004,-65,00005,-65,00006,-69,00007,0
00001,0,00002,-66,00003,-61,00004,-68,00005,-64,00006,-63,00007,-72
00001,-66,00002,-71,00003,-72,00004,-67,00005,0,00006,-76,00007,0
00001,0,00002,-66,00003,0,00004,0,00005,-72,00006,0,00007,-54
00001,-78,00002,-69,00003,-62,00004,-63,00005,-66,00006,-67,00007,-50
00001,0,00002,-67,00003,0,00004,-63,00005,0,00006,0,00007,-49
00001,-66,00002,-71,00003,0,00004,-65,00005,-66,00006,0,00007,-58
00001,0,00002,-68,00003,-67,00004,0,00005,0,00006,-71,00007,-72
00001,0,00002,-71,00003,-72,00004,-71,00005,-68,00006,-73,00007,0
00001,-64,00002,-70,00003,0,00004,-63,00005,-64,00006,-61,00007,-61
00001,-63,00002,-73,00003,-69,00004,-66,00005,-63,00006,0,00007,-60
00001,-80,00002,-66,00003,-72,00004,0,00005,0,00006,-75,00007,-66
00001,0,00002,-71,00003,-65,00004,-62,00005,0,00006,-73,00007,-64
00001,-63,00002,-72,00003,-66,00004,-64,00005,-65,00006,0,00007,-68
00001,-82,00002,0,00003,-70,00004,-66,00005,0,00006,-67,00007,-66
00001,-71,00002,-68,00003,0,00004,0,00005,-74,00006,-76,00007,-68
00001,-78,00002,-66,00003,-64,00004,0,00005,-70,00006,-60,00007,0
00001,0,00002,-66,00003,-63,00004,-64,00005,0,00006,-70,00007,-63
00001,-63,00002,-71,00003,-63,00004,-64,00005,-68,00006,-73,00007,-68
00001,-75,00002,-71,00003,-66,00004,-66,00005,-66,00006,0,00007,-62
00001,-77,00002,0,00003,-70,00004,0,00005,-65,00006,-67,00007,-78
00001,0,00002,-66,00003,-64,00004,0,00005,0,00006,-72,00007,-69
00001,-63,00002,-66,00003,-64,00004,-63,00005,-67,00006,0,00007,-58
00001,-78,00002,-66,00003,-72,00004,-65,00005,-66,00006,-67,00007,-65
00001,0,00002,-66,00003,-65,00004,0,00005,-68,00006,-74,00007,-65
00001,-63,00002,-70,00003,-64,00004,0,00005,-65,00006,-60,00007,-68
00001,-78,00002,0,00003,-74,00004,-65,00005,0,00006,-70,00007,-70
00001,0,00002,0,00003,0,00004,-66,00005,-64,00006,-73,00007,0
00001,-63,00002,0,00003,0,00004,-68,00005,-65,00006,0,00007,-65
00001,-78,00002,-65,00003,-74,00004,0,00005,-61,00006,-68,00007,0
00001,0,00002,-66,00003,-66,00004,0,00005,0,00006,-71,00007,-58
00001,-63,00002,0,00003,-75,00004,-66,00005,0,00006,0,00007,-52
00001,-81,00002,-75,00003,-70,00004,-72,00005,0,00006,0,00007,-48
00001,-78,00002,0,00003,0,00004,0,00005,0,00006,-68,00007,-52
00001,0,00002,0,00003,-74,00004,-66,00005,0,00006,0,00007,-49
00001,-66,00002,-68,00003,-74,00004,-71,00005,-62,00006,-72,00007,-48
00001,-75,00002,0,00003,0,00004,0,00005,0,00006,-68,00007,-53
00001,0,00002,-71,00003,-71,00004,-64,00005,0,00006,0,00007,-66
00001,-69,00002,0,00003,-71,00004,-71,00005,0,00006,-74,00007,-56
00001,-67,00002,-72,00003,-84,00004,-69,00005,0,00006,-66,00007,-57
00001,-78,00002,0,00003,-72,00004,0,00005,-72,00006,0,00007,-60
00001,0,00002,-74,00003,-71,00004,0,00005,-72,00006,-80,00007,-66
00001,-66,00002,-68,00003,-73,00004,0,00005,-69,00006,-66,00007,-65
00001,-78,00002,0,00003,-68,00004,-69,00005,-68,00006,-75,00007,-62
00001,0,00002,0,00003,0,00004,0,00005,-71,00006,-68,00007,0
00001,-78,00002,0,00003,-68,00004,0,00005,-70,00006,-68,00007,-47
00001,-66,00002,0,00003,-71,00004,-72,00005,-70,00006,-62,00007,-49
00001,-78,00002,-69,00003,-78,00004,-69,00005,-69,00006,-74,00007,-49
00001,-69,00002,0,00003,-66,00004,-68,00005,-65,00006,-71,00007,-51
00001,-63,00002,0,00003,-69,00004,-63,00005,-67,00006,0,00007,-51
00001,-72,00002,-65,00003,0,00004,-67,00005,-65,00006,-60,00007,-48
00001,0,00002,0,00003,-62,00004,0,00005,-59,00006,-67,00007,-47
00001,-63,00002,-71,00003,-66,00004,-70,00005,-62,00006,0,00007,-48
00001,-64,00002,-67,00003,0,00004,0,00005,-70,00006,0,00007,-54
00001,0,00002,-69,00003,-66,00004,0,00005,0,00006,-71,00007,-55
00001,0,00002,0,00003,-78,00004,-72,00005,-61,00006,0,00007,-56
00001,0,00002,0,00003,-72,00004,0,00005,0,00006,-70,00007,-53
00001,-85,00002,-68,00003,-63,00004,0,00005,-61,00006,-71,00007,-52
00001,0,00002,-71,00003,-72,00004,0,00005,0,00006,0,00007,-54
00001,-66,00002,-68,00003,0,00004,-72,00005,0,00006,-73,00007,-54
00001,-83,00002,-68,00003,-65,00004,-71,00005,-62,00006,0,00007,-56
00001,0,00002,0,00003,-74,00004,0,00005,-62,00006,0,00007,-55
00001,0,00002,0,00003,0,00004,-71,00005,0,00006,0,00007,-52
00001,-66,00002,-66,00003,0,00004,-70,00005,-61,00006,-70,00007,-54
00001,-75,00002,-66,00003,-68,00004,-69,00005,-62,00006,0,00007,-54
00001,-82,00002,-66,00003,-77,00004,-68,00005,-62,00006,0,00007,-54
00001,-74,00002,-71,00003,0,00004,-66,00005,-60,00006,-68,00007,-54
00001,0,00002,-69,00003,-70,00004,0,00005,-71,00006,0,00007,-54
00001,-78,00002,-72,00003,0,00004,-70,00005,-72,00006,0,00007,-54
00001,-66,00002,0,00003,-68,00004,-65,00005,-75,00006,-67,00007,0
00001,-73,00002,-71,00003,-73,00004,-70,00005,-75,00006,-61,00007,0
00001,0,00002,-68,00003,-72,00004,-71,00005,-75,00006,0,00007,-50
00001,-68,00002,-69,00003,-76,00004,0,00005,-77,00006,-66,00007,-52
00001,0,00002,-68,00003,0,00004,-63,00005,-78,00006,-62,00007,-53
00001,0,00002,-68,00003,-65,00004,-71,00005,-78,00006,0,00007,-57
00001,0,00002,0,00003,-78,00004,-72,00005,-78,00006,0,00007,-56
00001,-66,00002,-72,00003,-64,00004,0,00005,-80,00006,-71,00007,-52
00001,0,00002,-67,00003,-78,00004,0,00005,-80,00006,0,00007,-52
00001,0,00002,-66,00003,0,00004,-71,00005,0,00006,0,00007,-53
00001,-66,00002,-66,00003,0,00004,-63,00005,0,00006,-66,00007,-53
00001,-78,00002,-72,00003,-84,00004,0,00005,-62,00006,-62,00007,-51
00001,0,00002,-69,00003,0,00004,-69,00005,0,00006,0,00007,-57
00001,-70,00002,0,00003,-70,00004,-73,00005,-60,00006,-67,00007,-56
00001,-81,00002,0,00003,-72,00004,-60,00005,-71,00006,-62,00007,-52
00001,0,00002,-70,00003,0,00004,0,00005,-59,00006,-64,00007,-48
00001,0,00002,0,00003,-71,00004,-73,00005,0,00006,0,00007,-47
00001,-66,00002,0,00003,-65,00004,-79,00005,0,00006,0,00007,-49
00001,0,00002,-71,00003,0,00004,-62,00005,-58,00006,-68,00007,-48
00001,0,00002,-74,00003,0,00004,-60,00005,0,00006,-62,00007,-48
00001,-63,00002,-77,00003,0,00004,0,00005,0,00006,-72,00007,-50
00001,-77,00002,0,00003,-68,00004,-79,00005,0,00006,-68,00007,-65
00001,0,00002,0,00003,-70,00004,-74,00005,0,00006,0,00007,-52
00001,0,00002,-67,00003,-66,00004,-62,00005,-69,00006,-69,00007,-51
00001,-66,00002,-69,00003,0,00004,-78,00005,-68,00006,-77,00007,-53
00001,0,00002,0,00003,-78,00004,-70,00005,0,00006,0,00007,-54
00001,0,00002,0,00003,-68,00004,-74,00005,-65,00006,0,00007,-58
00001,-65,00002,-71,00003,-77,00004,-65,00005,-66,00006,-71,00007,0
00001,-65,00002,-71,00003,-72,00004,-76,00005,-68,00006,-62,00007,-60
00001,0,00002,-68,00003,-72,00004,0,00005,-73,00006,-68,00007,-58
00001,0,00002,-66,00003,-74,00004,-76,00005,-70,00006,-76,00007,-57
00001,-65,00002,-70,00003,0,00004,0,00005,-70,00006,-61,00007,-54
00001,-78,00002,-68,00003,0,00004,0,00005,0,00006,-68,00007,0
00001,-70,00002,-75,00003,-67,00004,0,00005,-65,00006,-72,00007,0
00001,0,00002,0,00003,-68,00004,0,00005,-66,00006,-62,00007,-59
00001,0,00002,0,00003,-69,00004,-63,00005,-65,00006,-71,00007,-60
00001,-77,00002,0,00003,-73,00004,-70,00005,-66,00006,-77,00007,-60
00001,0,00002,0,00003,-68,00004,-71,00005,-64,00006,0,00007,-61
00001,-66,00002,0,00003,-68,00004,-72,00005,-63,00006,-68,00007,-55
00001,-78,00002,-68,00003,-75,00004,0,00005,-65,00006,-72,00007,0
00001,-69,00002,-68,00003,0,00004,-67,00005,-66,00006,0,00007,0
00001,-67,00002,0,00003,0,00004,-66,00005,-67,00006,-66,00007,-54
00001,-78,00002,-72,00003,0,00004,-72,00005,-66,00006,-77,00007,-60
00001,-68,00002,-72,00003,-70,00004,0,00005,-63,00006,0,00007,-62
00001,-68,00002,0,00003,-67,00004,-66,00005,-65,00006,-66,00007,-60
00001,-67,00002,-69,00003,0,00004,-74,00005,-63,00006,-78,00007,-60
00001,-74,00002,-66,00003,-68,00004,-70,00005,0,00006,-64,00007,0
00001,-78,00002,-62,00003,-70,00004,-60,00005,-63,00006,0,00007,-59
00001,-62,00002,-71,00003,-66,00004,-60,00005,-61,00006,-65,00007,-56
00001,-70,00002,-72,00003,-71,00004,-70,00005,-60,00006,-66,00007,0
00001,-75,00002,0,00003,-63,00004,-70,00005,-63,00006,-59,00007,-59
00001,-64,00002,-72,00003,0,00004,-60,00005,-66,00006,-62,00007,-54
00001,-67,00002,0,00003,0,00004,0,00005,-62,00006,-67,00007,-60
00001,0,00002,-62,00003,0,00004,0,00005,-65,00006,0,00007,0
00001,-63,00002,0,00003,-71,00004,-77,00005,-63,00006,-66,00007,-62
00001,-71,00002,-76,00003,-71,00004,-62,00005,0,00006,-67,00007,-53
00001,0,00002,-76,00003,-70,00004,-78,00005,-64,00006,0,00007,-53
00001,-62,00002,0,00003,-70,00004,-74,00005,-64,00006,-72,00007,-53
00001,-72,00002,-72,00003,-69,00004,-74,00005,-64,00006,-71,00007,-59
00001,0,00002,-65,00003,-65,00004,-74,00005,-64,00006,0,00007,0
00001,-61,00002,-65,00003,-69,00004,0,00005,-63,00006,-65,00007,-64
00001,-72,00002,-74,00003,-70,00004,-84,00005,-64,00006,-69,00007,-53
00001,0,00002,-75,00003,0,00004,-73,00005,-65,00006,0,00007,-59
00001,-64,00002,0,00003,-68,00004,-71,00005,-66,00006,-68,00007,0
00001,-71,00002,0,00003,0,00004,0,00005,0,00006,-71,00007,-61
00001,0,00002,-65,00003,0,00004,-74,00005,-63,00006,0,00007,-54
00001,-67,00002,-65,00003,-70,00004,-72,00005,0,00006,-64,00007,-54
00001,-61,00002,-64,00003,-68,00004,-72,00005,0,00006,-70,00007,0
00001,-70,00002,-75,00003,-63,00004,0,00005,0,00006,0,00007,-55
00001,0,00002,-73,00003,-72,00004,0,00005,0,00006,-65,00007,-54
00001,0,00002,-72,00003,-68,00004,-77,00005,0,00006,-68,00007,-62
00001,-68,00002,-70,00003,-65,00004,-72,00005,0,00006,-59,00007,-61
00001,-69,00002,0,00003,-71,00004,-63,00005,0,00006,0,00007,-59
00001,-62,00002,0,00003,-68,00004,-82,00005,0,00006,0,00007,-69
00001,-69,00002,-62,00003,-70,00004,-70,00005,0,00006,-68,00007,-59
00001,-69,00002,-62,00003,0,00004,-68,00005,-65,00006,-62,00007,-56
00001,-69,00002,-72,00003,-68,00004,-62,00005,-60,00006,0,00007,-56
00001,-62,00002,-71,00003,-69,00004,-77,00005,-63,00006,0,00007,0
00001,-72,00002,-71,00003,-64,00004,-72,00005,-63,00006,-64,00007,-59
00001,0,00002,0,00003,-69,00004,-71,00005,-65,00006,-72,00007,-62
00001,-62,00002,-64,00003,0,00004,-74,00005,-63,00006,-67,00007,-63
00001,-72,00002,-64,00003,0,00004,-60,00005,-65,00006,0,00007,-54
00001,-70,00002,0,00003,-69,00004,-77,00005,0,00006,-62,00007,-56
00001,0,00002,-72,00003,-70,00004,-84,00005,-62,00006,-66,00007,-58
00001,-62,00002,-71,00003,0,00004,-77,00005,-64,00006,0,00007,-59
00001,-68,00002,-69,00003,-66,00004,0,00005,-63,00006,-62,00007,-65
00001,0,00002,-62,00003,-72,00004,-82,00005,-63,00006,-66,00007,-54
00001,-63,00002,-62,00003,-63,00004,-79,00005,-64,00006,0,00007,-54
00001,-68,00002,-71,00003,-68,00004,-75,00005,0,00006,-62,00007,-56
00001,0,00002,-72,00003,-63,00004,-64,00005,0,00006,-66,00007,-57
00001,-62,00002,-72,00003,-70,00004,0,00005,-62,00006,0,00007,-54
00001,-66,00002,0,00003,-70,00004,-73,00005,-61,00006,-65,00007,-63
00001,-71,00002,-67,00003,-74,00004,-72,00005,-63,00006,-65,00007,-59
00001,0,00002,-64,00003,-68,00004,-61,00005,-60,00006,-60,00007,-59
00001,0,00002,-64,00003,-74,00004,0,00005,-60,00006,-62,00007,-57
00001,-67,00002,-72,00003,-63,00004,-72,00005,-60,00006,-66,00007,-57
00001,-68,00002,-72,00003,-66,00004,-60,00005,-61,00006,-60,00007,-59
00001,-61,00002,0,00003,-72,00004,-70,00005,0,00006,-64,00007,-59
00001,-73,00002,-76,00003,-71,00004,0,00005,-63,00006,-68,00007,-56
00001,0,00002,-72,00003,-66,00004,-77,00005,-62,00006,-66,00007,-55
00001,-70,00002,-63,00003,-71,00004,-64,00005,-62,00006,-66,00007,-55
00001,-69,00002,-72,00003,-65,00004,0,00005,-63,00006,-60,00007,-59
00001,-62,00002,-72,00003,-63,00004,-78,00005,-62,00006,0,00007,-59
00001,-67,00002,0,00003,-70,00004,-72,00005,-65,00006,-66,00007,-59
00001,0,00002,0,00003,0,00004,0,00005,-65,00006,0,00007,-59
00001,-62,00002,0,00003,-65,00004,0,00005,-62,00006,-62,00007,-59
00001,-68,00002,-60,00003,-71,00004,0,00005,-64,00006,-65,00007,-60
00001,0,00002,-60,00003,0,00004,-72,00005,-64,00006,0,00007,-57
00001,0,00002,-62,00003,0,00004,-62,00005,-62,00006,-65,00007,-56
00001,-62,00002,-62,00003,-68,00004,0,00005,0,00006,-64,00007,0
00001,-68,00002,-71,00003,0,00004,0,00005,-63,00006,0,00007,-56
00001,-74,00002,-73,00003,-66,00004,-69,00005,-61,00006,-61,00007,-58
00001,-65,00002,0,00003,-69,00004,0,00005,-64,00006,-66,00007,0
00001,-72,00002,0,00003,0,00004,-60,00005,0,00006,-68,00007,-59
00001,-73,00002,0,00003,-66,00004,-75,00005,-63,00006,-60,00007,-53
00001,-62,00002,-62,00003,-68,00004,-71,00005,-64,00006,-62,00007,-58
00001,-69,00002,-64,00003,0,00004,-60,00005,-62,00006,-66,00007,-57
00001,0,00002,0,00003,-63,00004,-59,00005,-62,00006,-58,00007,-59
00001,-67,00002,0,00003,0,00004,-67,00005,0,00006,-68,00007,0
00001,-62,00002,-69,00003,0,00004,-72,00005,0,00006,-67,00007,-60
00001,-71,00002,0,00003,-66,00004,-71,00005,-65,00006,0,00007,0
00001,0,00002,0,00003,-69,00004,0,00005,0,00006,-65,00007,-59
00001,-62,00002,-62,00003,0,00004,-72,00005,0,00006,-68,00007,-59
00001,-66,00002,-68,00003,-63,00004,-69,00005,0,00006,0,00007,-57
00001,0,00002,-71,00003,-67,00004,-81,00005,-62,00006,0,00007,-59
00001,-59,00002,-72,00003,-67,00004,-60,00005,0,00006,0,00007,-55
00001,0,00002,-71,00003,-66,00004,-74,00005,-62,00006,0,00007,-55
00001,-69,00002,0,00003,0,00004,-69,00005,0,00006,-64,00007,-58
00001,0,00002,-63,00003,-65,00004,-60,00005,-62,00006,-67,00007,-58
00001,-62,00002,-63,00003,-67,00004,-70,00005,-62,00006,0,00007,-59
00001,-68,00002,-72,00003,-65,00004,-72,00005,-60,00006,-64,00007,-59
00001,0,00002,-72,00003,-65,00004,-73,00005,-63,00006,-67,00007,-59
00001,-62,00002,-72,00003,-66,00004,-60,00005,-62,00006,0,00007,-58
00001,-70,00002,0,00003,-66,00004,-74,00005,-63,00006,-65,00007,-58
00001,0,00002,-71,00003,-67,00004,-71,00005,0,00006,-68,00007,-59
00001,-62,00002,-64,00003,-66,00004,-71,00005,-63,00006,-59,00007,-55
00001,-71,00002,-63,00003,-72,00004,-59,00005,-63,00006,-65,00007,-58
00001,0,00002,0,00003,-66,00004,-60,00005,-62,00006,0,00007,-57
00001,-71,00002,0,00003,0,00004,-72,00005,-63,00006,0,00007,-58
00001,-62,00002,-72,00003,-65,00004,-70,00005,0,00006,-59,00007,-54
00001,-70,00002,0,00003,-66,00004,-70,00005,-63,00006,-65,00007,-54
00001,-72,00002,-71,00003,-66,00004,-60,00005,-62,00006,0,00007,-58
00001,-61,00002,-70,00003,-65,00004,-71,00005,-62,00006,-63,00007,-57
00001,-71,00002,0,00003,-67,00004,0,00005,-61,00006,-67,00007,-57
00001,-70,00002,-64,00003,-66,00004,-71,00005,-61,00006,0,00007,-58
00001,0,00002,-64,00003,0,00004,-60,00005,-61,00006,-65,00007,-55
00001,-62,00002,-72,00003,-67,00004,-69,00005,-60,00006,-66,00007,-55
00001,-71,00002,-72,00003,-66,00004,-69,00005,-60,00006,0,00007,-58
00001,0,00002,-71,00003,0,00004,-69,00005,-61,00006,-59,00007,-57
00001,-70,00002,-71,00003,-66,00004,-60,00005,-60,00006,-65,00007,-59
00001,0,00002,-64,00003,-66,00004,-71,00005,-62,00006,-67,00007,-59
00001,-62,00002,-65,00003,-65,00004,-69,00005,-62,00006,-60,00007,-55
00001,-62,00002,-71,00003,-68,00004,0,00005,-62,00006,-65,00007,-54
00001,-71,00002,-71,00003,0,00004,-71,00005,-62,00006,-67,00007,-65
00001,-70,00002,0,00003,-66,00004,-71,00005,-63,00006,0,00007,-58
00001,-62,00002,-69,00003,-67,00004,0,00005,-63,00006,-63,00007,-57
00001,-71,00002,-63,00003,0,00004,-60,00005,-62,00006,-66,00007,-57
00001,-72,00002,-63,00003,0,00004,0,00005,-63,00006,0,00007,-54
00001,-62,00002,-71,00003,0,00004,-70,00005,0,00006,-65,00007,-54
00001,-71,00002,-72,00003,-66,00004,-68,00005,0,00006,-67,00007,-58
00001,-70,00002,-70,00003,0,00004,-60,00005,0,00006,-59,00007,-58
00001,0,00002,-70,00003,0,00004,-67,00005,-63,00006,-63,00007,0
00001,-62,00002,0,00003,-66,00004,0,00005,0,00006,-64,00007,0
00001,-72,00002,-63,00003,-68,00004,-76,00005,-60,00006,-67,00007,-54
00001,-69,00002,-63,00003,-66,00004,-60,00005,-61,00006,-59,00007,-54
00001,-62,00002,-64,00003,-67,00004,0,00005,-60,00006,-64,00007,0
00001,-71,00002,-71,00003,-68,00004,-69,00005,-60,00006,-66,00007,-58
00001,-70,00002,-71,00003,0,00004,-69,00005,-61,00006,0,00007,-58
00001,0,00002,-71,00003,-67,00004,-69,00005,-60,00006,-65,00007,-56
00001,-63,00002,0,00003,0,00004,0,00005,-60,00006,-66,00007,-54
00001,-72,00002,-70,00003,-65,00004,-71,00005,-61,00006,0,00007,-54
00001,0,00002,-63,00003,-66,00004,-70,00005,0,00006,-64,00007,-57
00001,-62,00002,-63,00003,-67,00004,-61,00005,-63,00006,0,00007,-58
00001,-72,00002,0,00003,-65,00004,0,00005,-64,00006,-67,00007,-57
00001,0,00002,-72,00003,-66,00004,-70,00005,-63,00006,-59,00007,-54
00001,-62,00002,-71,00003,0,00004,-60,00005,-63,00006,-66,00007,-54
00001,-62,00002,0,00003,-65,00004,-70,00005,-63,00006,0,00007,-58
00001,-71,00002,-71,00003,-66,00004,-71,00005,-63,00006,-59,00007,-57
00001,-71,00002,-70,00003,-66,00004,-68,00005,-62,00006,-66,00007,-57
00001,-62,00002,-63,00003,-66,00004,0,00005,-62,00006,-66,00007,-54
00001,-72,00002,-63,00003,-66,00004,0,00005,-62,00006,-59,00007,-54
00001,-70,00002,-72,00003,-67,00004,-68,00005,0,00006,-66,00007,-54
00001,-62,00002,-71,00003,-66,00004,-69,00005,0,00006,-66,00007,-58
00001,-71,00002,-72,00003,-66,00004,-69,00005,0,00006,-59,00007,-58
00001,0,00002,0,00003,0,00004,0,00005,0,00006,-65,00007,-57
00001,0,00002,-71,00003,-68,00004,-68,00005,0,00006,-66,00007,0
00001,0,00002,-63,00003,-66,00004,-68,00005,0,00006,0,00007,-54
00001,0,00002,-64,00003,0,00004,0,00005,-64,00006,-66,00007,-54
00001,-62,00002,-64,00003,-66,00004,-60,00005,0,00006,-58,00007,-55
00001,-70,00002,-63,00003,-68,00004,-69,00005,-63,00006,-65,00007,-58
00001,-71,00002,-72,00003,0,00004,-69,00005,-61,00006,-68,00007,-57
00001,0,00002,-72,00003,-65,00004,-69,00005,-61,00006,-58,00007,0
00001,0,00002,-72,00003,-67,00004,-61,00005,0,00006,0,00007,-57
00001,-71,00002,0,00003,0,00004,-68,00005,-61,00006,0,00007,-54
00001,-71,00002,0,00003,-66,00004,-68,00005,0,00006,-67,00007,-54
00001,-62,00002,-64,00003,-66,00004,-61,00005,-61,00006,-59,00007,-58
00001,-72,00002,-64,00003,-66,00004,-61,00005,0,00006,-65,00007,-58
00001,-62,00002,-72,00003,-67,00004,-68,00005,-61,00006,-68,00007,-58
00001,-71,00002,-72,00003,0,00004,-69,00005,-61,00006,-59,00007,-58
00001,-71,00002,-69,00003,-67,00004,-61,00005,-61,00006,-65,00007,-58
00001,0,00002,0,00003,-68,00004,-60,00005,-61,00006,-67,00007,-54
00001,-62,00002,0,00003,0,00004,0,00005,-60,00006,0,00007,-58
00001,0,00002,-63,00003,-67,00004,-68,00005,-61,00006,0,00007,0
00001,0,00002,-63,00003,-66,00004,0,00005,-62,00006,-65,00007,-58
00001,-62,00002,-63,00003,-66,00004,-69,00005,-62,00006,-66,00007,-58
